ano_campeonato;data;horario;rodada;publico;time_man;time_vis;gols_man;gols_vis
2011;11/09/2011;06:00;23;7846;Flamengo;Atlético-PR;1;2
2011;11/09/2011;06:00;23;25741;Grêmio;São Paulo;1;0
2011;11/09/2011;06:00;23;10991;Atlético-MG;Bahia;2;0
2011;17/09/2011;06:00;24;6186;Atlético-GO;Atlético-MG;1;0
2011;17/09/2011;06:00;24;19757;Vasco da Gama;Grêmio;4;0
2011;17/09/2011;06:00;24;22581;São Paulo;Ceará ;4;0
2011;18/09/2011;04:00;24;15356;Bahia;Fluminense;3;0
2011;18/09/2011;04:00;24;14103;Atlético-PR;Figueirense;0;0
2011;18/09/2011;04:00;24;7894;Avaí;Palmeiras;1;1
2011;18/09/2011;04:00;24;25670;Botafogo;Flamengo;1;1
2011;18/09/2011;04:00;24;34308;Corinthians;Santos;1;3
2011;18/09/2011;06:00;24;7133;Cruzeiro;América-MG;0;0
2011;18/09/2011;06:00;24;18069;Internacional;Coritiba;1;1
2011;21/09/2011;08:30;25;8845;Fluminense;Avaí;3;1
2011;21/09/2011;08:30;25;17766;Coritiba;Cruzeiro;2;1
2011;21/09/2011;08:30;25;18562;América-MG;Santos;1;2
2011;21/09/2011;08:30;25;12771;Bahia;Atlético-PR;1;0
2011;21/09/2011;09:50;25;44950;São Paulo;Corinthians;0;0
2011;21/09/2011;09:50;25;12206;Figueirense;Internacional;1;1
2011;21/09/2011;09:50;25;13849;Atlético-MG;Flamengo;1;1
2011;22/09/2011;08:30;25;6629;Palmeiras;Ceará ;1;0
2011;22/09/2011;08:30;25;17935;Vasco da Gama;Atlético-GO;1;1
2011;22/09/2011;08:30;25;14347;Grêmio;Botafogo;0;1
2011;24/09/2011;06:00;26;11010;Atlético-PR;Fluminense;1;1
2011;24/09/2011;06:00;26;7059;Santos;Figueirense;2;3
2011;24/09/2011;06:00;26;9445;Flamengo;América-MG;2;1
2011;25/09/2011;04:00;26;23765;Corinthians;Bahia;1;0
2011;25/09/2011;04:00;26;26026;Botafogo;São Paulo;2;2
2011;25/09/2011;04:00;26;16198;Internacional;Atlético-MG;2;1
2011;25/09/2011;04:00;26;6348;Cruzeiro;Vasco da Gama;0;3
2011;25/09/2011;04:00;26;8727;Avaí;Grêmio;1;2
2011;25/09/2011;06:00;26;12422;Atlético-GO;Palmeiras;1;1
2011;25/09/2011;06:00;26;10133;Ceará ;Coritiba;3;2
2011;01/10/2011;06:00;27;9285;Palmeiras;América-MG;1;1
2011;01/10/2011;06:00;27;15255;Fluminense;Santos;3;2
2011;01/10/2011;06:00;27;16697;Bahia;Avaí;3;2
2011;02/10/2011;04:00;27;63871;São Paulo;Flamengo;1;2
2011;02/10/2011;04:00;27;22855;Vasco da Gama;Corinthians;2;2
2011;02/10/2011;04:00;27;14174;Atlético-MG;Ceará ;1;1
2011;02/10/2011;04:00;27;9283;Figueirense;Coritiba;0;0
2011;02/10/2011;04:00;27;14431;Atlético-PR;Internacional;2;0
2011;02/10/2011;06:00;27;17507;Grêmio;Cruzeiro;2;0
2011;02/10/2011;06:00;27;12264;Atlético-GO;Botafogo;2;0
2011;05/10/2011;09:50;28;9944;Cruzeiro;São Paulo;3;3
2011;08/10/2011;06:00;28;6765;Botafogo;Bahia;2;2
2011;08/10/2011;06:00;28;19951;Coritiba;Grêmio;2;0
2011;08/10/2011;06:00;28;750;América-MG;Atlético-MG;0;0
2011;09/10/2011;04:00;28;7373;Santos;Palmeiras;1;0
2011;09/10/2011;04:00;28;25513;Flamengo;Fluminense;3;2
2011;09/10/2011;04:00;28;20250;Internacional;Vasco da Gama;3;0
2011;09/10/2011;06:00;28;33609;Corinthians;Atlético-GO;3;0
2011;09/10/2011;06:00;28;8531;Avaí;Atlético-PR;3;0
2011;09/10/2011;06:00;28;13617;Ceará ;Figueirense;1;1
2011;12/10/2011;04:00;29;24470;São Paulo;Internacional;0;0
2011;12/10/2011;04:00;29;16449;Grêmio;Figueirense;1;3
2011;12/10/2011;04:00;29;10628;Avaí;Atlético-GO;2;2
2011;12/10/2011;04:00;29;939;América-MG;Ceará ;4;1
2011;12/10/2011;09:50;29;32450;Corinthians;Botafogo;0;2
2011;12/10/2011;09:50;29;22573;Flamengo;Palmeiras;1;1
2011;12/10/2011;09:50;29;13904;Bahia;Cruzeiro;0;0
2011;13/10/2011;08:30;29;11153;Fluminense;Coritiba;3;1
2011;13/10/2011;08:30;29;12351;Atlético-MG;Santos;2;1
2011;13/10/2011;08:30;29;10813;Atlético-PR;Vasco da Gama;2;2
2011;15/10/2011;06:00;30;7421;Figueirense;América-MG;2;1
2011;15/10/2011;06:00;30;18245;Ceará ;Flamengo;0;1
2011;16/10/2011;04:00;30;3649;Palmeiras;Fluminense;1;2
2011;16/10/2011;04:00;30;3477;Santos;Grêmio;0;1
2011;16/10/2011;04:00;30;26527;Botafogo;Atlético-PR;2;0
2011;16/10/2011;04:00;30;17832;Internacional;Avaí;4;2
2011;16/10/2011;04:00;30;17004;Cruzeiro;Corinthians;0;1
2011;16/10/2011;06:00;30;15269;Vasco da Gama;Atlético-MG;2;0
2011;16/10/2011;06:00;30;11896;Coritiba;Bahia;0;0
2011;16/10/2011;06:00;30;23906;Atlético-GO;São Paulo;3;0
2011;22/10/2011;06:00;31;3897;Palmeiras;Figueirense;1;2
2011;22/10/2011;06:00;31;24143;Fluminense;Atlético-MG;0;2
2011;22/10/2011;06:00;31;7784;Avaí;Botafogo;3;2
2011;22/10/2011;06:00;31;829;América-MG;Grêmio;2;2
2011;23/10/2011;04:00;31;15148;São Paulo;Coritiba;0;0
2011;23/10/2011;04:00;31;32299;Internacional;Corinthians;1;1
2011;23/10/2011;04:00;31;12186;Atlético-PR;Ceará ;1;0
2011;23/10/2011;06:00;31;32157;Bahia;Vasco da Gama;0;2
2011;23/10/2011;06:00;31;18257;Flamengo;Santos;1;1
2011;23/10/2011;06:00;31;5595;Cruzeiro;Atlético-GO;3;2
2011;29/10/2011;06:00;32;16679;Santos;Atlético-PR;4;1
2011;29/10/2011;06:00;32;15724;Botafogo;Cruzeiro;1;0
2011;29/10/2011;06:00;32;17554;Ceará ;Fluminense;1;2
2011;30/10/2011;04:00;32;33373;Corinthians;Avaí;2;1
2011;30/10/2011;04:00;32;21315;Vasco da Gama;São Paulo;0;0
2011;30/10/2011;04:00;32;44781;Grêmio;Flamengo;4;2
2011;30/10/2011;04:00;32;9255;Figueirense;Bahia;2;1
2011;30/10/2011;06:00;32;17179;Atlético-MG;Palmeiras;2;1
2011;30/10/2011;06:00;32;10962;Coritiba;América-MG;3;1
2011;30/10/2011;06:00;32;6337;Atlético-GO;Internacional;0;1
2011;05/11/2011;07:00;33;25321;Botafogo;Figueirense;0;1
2011;05/11/2011;07:00;33;17387;Atlético-MG;Grêmio;2;0
2011;05/11/2011;07:00;33;31230;Bahia;São Paulo;4;3
2011;06/11/2011;05:00;33;12305;Santos;Vasco da Gama;2;0
2011;06/11/2011;05:00;33;39842;Flamengo;Cruzeiro;5;1
2011;06/11/2011;05:00;33;6141;Avaí;Ceará ;1;2
2011;06/11/2011;05:00;33;37034;América-MG;Corinthians;2;1
2011;06/11/2011;07:00;33;7513;Palmeiras;Coritiba;0;2
2011;06/11/2011;07:00;33;33850;Internacional;Fluminense;1;2
2011;06/11/2011;07:00;33;11200;Atlético-PR;Atlético-GO;2;1
2011;12/11/2011;07:00;34;11134;São Paulo;Avaí;2;0
2011;12/11/2011;07:00;34;40232;Fluminense;América-MG;1;2
2011;12/11/2011;07:00;34;10271;Figueirense;Atlético-MG;2;1
2011;13/11/2011;05:00;34;26299;Coritiba;Flamengo;2;0
2011;13/11/2011;05:00;34;15062;Grêmio;Palmeiras;2;2
2011;13/11/2011;05:00;34;37157;Corinthians;Atlético-PR;2;1
2011;13/11/2011;05:00;34;16277;Ceará ;Santos;2;3
2011;13/11/2011;07:00;34;2931;Atlético-GO;Bahia;0;1
2011;13/11/2011;07:00;34;33778;Vasco da Gama;Botafogo;2;0
2011;13/11/2011;07:00;34;16967;Cruzeiro;Internacional;1;0
2011;16/11/2011;08:30;35;11395;Fluminense;Grêmio;5;4
2011;16/11/2011;08:30;35;7262;Internacional;Bahia;1;0
2011;16/11/2011;08:30;35;16889;Atlético-PR;São Paulo;1;0
2011;16/11/2011;08:30;35;1502;América-MG;Botafogo;2;1
2011;16/11/2011;09:50;35;8153;Palmeiras;Vasco da Gama;1;1
2011;16/11/2011;09:50;35;2314;Avaí;Cruzeiro;0;0
2011;16/11/2011;09:50;35;17532;Ceará ;Corinthians;0;1
2011;17/11/2011;08:30;35;18044;Santos;Atlético-GO;1;1
2011;17/11/2011;08:30;35;0;Flamengo;Figueirense;0;0
2011;17/11/2011;08:30;35;16872;Atlético-MG;Coritiba;2;1
2011;19/11/2011;07:00;36;9057;São Paulo;América-MG;3;1
2011;19/11/2011;07:00;36;19834;Vasco da Gama;Avaí;2;0
2011;19/11/2011;07:00;36;5658;Grêmio;Ceará ;1;3
2011;20/11/2011;05:00;36;35011;Corinthians;Atlético-MG;2;1
2011;20/11/2011;05:00;36;7840;Botafogo;Internacional;1;2
2011;20/11/2011;05:00;36;18139;Cruzeiro;Atlético-PR;1;1
2011;20/11/2011;05:00;36;37828;Atlético-GO;Flamengo;0;0
2011;20/11/2011;07:00;36;16279;Figueirense;Fluminense;0;4
2011;20/11/2011;07:00;36;16447;Coritiba;Santos;1;0
2011;20/11/2011;07:00;36;32157;Bahia;Palmeiras;0;2
2011;27/11/2011;05:00;37;18364;Palmeiras;São Paulo;1;0
2011;27/11/2011;05:00;37;12052;Santos;Bahia;1;1
2011;27/11/2011;05:00;37;12911;Flamengo;Internacional;1;0
2011;27/11/2011;05:00;37;34132;Fluminense;Vasco da Gama;1;2
2011;27/11/2011;05:00;37;4728;Grêmio;Atlético-GO;2;2
2011;27/11/2011;05:00;37;18281;Atlético-MG;Botafogo;4;0
2011;27/11/2011;05:00;37;17254;Figueirense;Corinthians;0;1
2011;27/11/2011;05:00;37;15680;Coritiba;Avaí;1;0
2011;27/11/2011;05:00;37;841;América-MG;Atlético-PR;2;1
2011;27/11/2011;05:00;37;17331;Ceará ;Cruzeiro;2;2
2011;04/12/2011;05:00;38;36708;Corinthians;Palmeiras;0;0
2011;04/12/2011;05:00;38;4948;São Paulo;Santos;4;1
2011;04/12/2011;05:00;38;31777;Internacional;Grêmio;1;0
2011;04/12/2011;05:00;38;18500;Cruzeiro;Atlético-MG;6;1
2011;04/12/2011;05:00;38;5787;Atlético-GO;América-MG;5;1
2011;04/12/2011;05:00;38;0;Atlético-PR;Coritiba;1;0
2011;04/12/2011;05:00;38;32157;Bahia;Ceará ;2;1
2011;04/12/2011;05:00;38;5880;Avaí;Figueirense;1;1
2011;04/12/2011;05:00;38;6379;Botafogo;Fluminense;1;1
2011;04/12/2011;05:00;38;40004;Vasco da Gama;Flamengo;1;1
2012;19/05/2012;06:30;1;8939;Palmeiras;Portuguesa;1;1
2012;19/05/2012;06:30;1;26699;Sport;Flamengo;1;1
2012;19/05/2012;09:00;1;5185;Figueirense;Náutico;2;1
2012;20/05/2012;04:00;1;7008;Botafogo;São Paulo;4;2
2012;20/05/2012;04:00;1;14791;Corinthians;Fluminense;0;1
2012;20/05/2012;04:00;1;19000;Internacional;Coritiba;2;0
2012;20/05/2012;04:00;1;4911;Ponte Preta;Atlético-MG;0;1
2012;20/05/2012;06:30;1;5826;Vasco da Gama;Grêmio;2;1
2012;20/05/2012;06:30;1;3952;Cruzeiro;Atlético-GO;0;0
2012;20/05/2012;06:30;1;8908;Bahia;Santos;0;0
2012;26/05/2012;06:30;2;19274;Flamengo;Internacional;3;3
2012;26/05/2012;06:30;2;4638;Portuguesa;Vasco da Gama;0;1
2012;26/05/2012;06:30;2;1703;Atlético-GO;Ponte Preta;1;1
2012;26/05/2012;09:00;2;12531;Náutico;Cruzeiro;0;0
2012;27/05/2012;04:00;2;5294;Santos;Sport;0;0
2012;27/05/2012;04:00;2;14369;Coritiba;Botafogo;2;3
2012;27/05/2012;04:00;2;14740;Atlético-MG;Corinthians;1;0
2012;27/05/2012;04:00;2;10305;São Paulo;Bahia;1;0
2012;27/05/2012;06:30;2;5594;Fluminense;Figueirense;2;2
2012;27/05/2012;06:30;2;18277;Grêmio;Palmeiras;1;0
2012;06/06/2012;07:30;3;2965;Atlético-GO;Grêmio;0;1
2012;06/06/2012;07:30;3;19096;Sport;Palmeiras;2;1
2012;06/06/2012;08:30;3;7541;Vasco da Gama;Náutico;4;2
2012;06/06/2012;08:30;3;8959;Coritiba;Portuguesa;2;0
2012;06/06/2012;08:30;3;16580;Atlético-MG;Bahia;1;1
2012;06/06/2012;09:50;3;12348;Internacional;São Paulo;1;0
2012;06/06/2012;09:50;3;5365;Ponte Preta;Flamengo;2;2
2012;06/06/2012;09:50;3;4080;Santos;Fluminense;1;1
2012;07/06/2012;09:00;3;6900;Botafogo;Cruzeiro;2;3
2012;07/06/2012;09:00;3;21912;Corinthians;Figueirense;1;1
2012;09/06/2012;09:00;4;6142;Flamengo;Coritiba;3;1
2012;09/06/2012;09:00;4;7268;Palmeiras;Atlético-MG;0;1
2012;10/06/2012;04:00;4;1407;Portuguesa;Atlético-GO;2;0
2012;10/06/2012;05:00;4;5728;Fluminense;Internacional;0;0
2012;10/06/2012;05:00;4;16803;Grêmio;Corinthians;2;0
2012;10/06/2012;05:00;4;17908;Bahia;Vasco da Gama;1;2
2012;10/06/2012;06:30;4;4574;Cruzeiro;Sport;1;0
2012;10/06/2012;06:30;4;6505;São Paulo;Santos;1;0
2012;10/06/2012;06:30;4;5901;Figueirense;Ponte Preta;0;0
2012;10/06/2012;06:30;4;12354;Náutico;Botafogo;3;2
2012;16/06/2012;06:30;5;12419;Internacional;Botafogo;1;2
2012;16/06/2012;06:30;5;17883;Cruzeiro;Figueirense;1;0
2012;16/06/2012;09:00;5;4564;Fluminense;Portuguesa;4;1
2012;17/06/2012;04:00;5;6651;Palmeiras;Vasco da Gama;1;1
2012;17/06/2012;04:00;5;17373;Flamengo;Santos;1;0
2012;17/06/2012;04:00;5;11656;São Paulo;Atlético-MG;1;0
2012;17/06/2012;04:00;5;11031;Bahia;Sport;2;1
2012;17/06/2012;06:30;5;6316;Ponte Preta;Corinthians;1;0
2012;17/06/2012;06:30;5;8704;Coritiba;Atlético-GO;3;0
2012;17/06/2012;06:30;5;14006;Náutico;Grêmio;1;0
2012;23/06/2012;06:30;6;18337;Vasco da Gama;Cruzeiro;1;3
2012;23/06/2012;06:30;6;4544;Portuguesa;São Paulo;1;0
2012;23/06/2012;09:00;6;16367;Atlético-MG;Náutico;5;1
2012;24/06/2012;04:00;6;17519;Corinthians;Palmeiras;2;1
2012;24/06/2012;04:00;6;14878;Grêmio;Flamengo;2;0
2012;24/06/2012;04:00;6;7728;Figueirense;Bahia;1;1
2012;24/06/2012;06:30;6;6731;Botafogo;Ponte Preta;1;2
2012;24/06/2012;06:30;6;13531;Sport;Internacional;0;2
2012;24/06/2012;06:30;6;5120;Santos;Coritiba;2;2
2012;24/06/2012;06:30;6;5240;Atlético-GO;Fluminense;1;4
2012;30/06/2012;04:20;7;14501;Náutico;Fluminense;0;2
2012;30/06/2012;04:20;7;17695;Cruzeiro;São Paulo;2;3
2012;30/06/2012;06:30;7;11082;Vasco da Gama;Ponte Preta;3;2
2012;01/07/2012;04:00;7;12447;Coritiba;Sport;2;3
2012;01/07/2012;04:00;7;8379;Portuguesa;Santos;0;0
2012;01/07/2012;04:00;7;13447;Bahia;Internacional;1;1
2012;01/07/2012;06:30;7;6645;Flamengo;Atlético-GO;3;2
2012;01/07/2012;06:30;7;34550;Grêmio;Atlético-MG;0;1
2012;01/07/2012;06:30;7;2580;Palmeiras;Figueirense;3;1
2012;11/07/2012;07:30;7;25900;Corinthians;Botafogo;1;3
2012;07/07/2012;06:30;8;20746;Botafogo;Bahia;3;0
2012;07/07/2012;06:30;8;9349;Internacional;Cruzeiro;2;1
2012;07/07/2012;09:00;8;2048;Atlético-GO;Náutico;0;1
2012;08/07/2012;04:00;8;9402;Santos;Grêmio;4;2
2012;08/07/2012;04:00;8;15086;Figueirense;Vasco da Gama;1;1
2012;08/07/2012;04:00;8;38862;Fluminense;Flamengo;1;0
2012;08/07/2012;04:00;8;21336;São Paulo;Coritiba;3;1
2012;08/07/2012;06:30;8;18875;Atlético-MG;Portuguesa;2;0
2012;08/07/2012;06:30;8;20976;Sport;Corinthians;1;1
2012;08/07/2012;06:30;8;5271;Ponte Preta;Palmeiras;1;0
2012;14/07/2012;06:30;9;10303;Figueirense;Atlético-MG;3;4
2012;14/07/2012;06:30;9;23198;Corinthians;Náutico;2;1
2012;14/07/2012;09:00;9;2857;Ponte Preta;Coritiba;4;1
2012;15/07/2012;04:00;9;17122;Botafogo;Fluminense;1;1
2012;15/07/2012;04:00;9;29206;Bahia;Flamengo;1;2
2012;15/07/2012;04:00;9;11791;Internacional;Santos;0;0
2012;15/07/2012;04:00;9;15523;Cruzeiro;Grêmio;1;3
2012;15/07/2012;06:30;9;15770;Sport;Portuguesa;2;1
2012;15/07/2012;06:30;9;9624;Vasco da Gama;Atlético-GO;1;0
2012;15/07/2012;06:30;9;8374;Palmeiras;São Paulo;1;1
2012;18/07/2012;07:30;10;7069;Santos;Botafogo;0;0
2012;18/07/2012;07:30;10;15179;Grêmio;Sport;3;1
2012;18/07/2012;08:30;10;2409;Portuguesa;Cruzeiro;0;2
2012;18/07/2012;08:30;10;12605;Náutico;Ponte Preta;3;0
2012;18/07/2012;09:50;10;19181;Atlético-MG;Internacional;3;1
2012;18/07/2012;09:50;10;10428;São Paulo;Vasco da Gama;0;1
2012;18/07/2012;09:50;10;14897;Flamengo;Corinthians;0;3
2012;19/07/2012;09:00;10;7413;Fluminense;Bahia;4;0
2012;19/07/2012;09:00;10;1112;Atlético-GO;Figueirense;3;2
2012;19/07/2012;09:00;10;11998;Coritiba;Palmeiras;1;1
2012;21/07/2012;06:30;11;17222;Vasco da Gama;Santos;2;0
2012;21/07/2012;06:30;11;16230;Sport;Atlético-MG;1;4
2012;21/07/2012;09:00;11;31106;Corinthians;Portuguesa;1;1
2012;22/07/2012;04:00;11;7407;Palmeiras;Náutico;3;0
2012;22/07/2012;04:00;11;10021;Internacional;Atlético-GO;4;1
2012;22/07/2012;04:00;11;16277;Cruzeiro;Flamengo;1;0
2012;22/07/2012;04:00;11;9445;Figueirense;São Paulo;0;2
2012;22/07/2012;06:30;11;34621;Botafogo;Grêmio;0;1
2012;22/07/2012;06:30;11;8380;Bahia;Coritiba;2;2
2012;22/07/2012;06:30;11;5890;Ponte Preta;Fluminense;1;2
2012;25/07/2012;07:30;12;4117;Ponte Preta;Sport;1;1
2012;25/07/2012;07:30;12;8944;Figueirense;Internacional;0;1
2012;25/07/2012;08:30;12;21812;Vasco da Gama;Botafogo;1;0
2012;25/07/2012;08:30;12;12663;Náutico;Coritiba;3;4
2012;25/07/2012;09:50;12;28759;Corinthians;Cruzeiro;2;0
2012;25/07/2012;09:50;12;6236;Atlético-GO;São Paulo;4;3
2012;25/07/2012;09:50;12;27405;Grêmio;Fluminense;1;0
2012;26/07/2012;09:00;12;7515;Palmeiras;Bahia;0;2
2012;26/07/2012;09:00;12;8184;Flamengo;Portuguesa;0;0
2012;26/07/2012;09:00;12;20418;Atlético-MG;Santos;2;0
2012;28/07/2012;06:30;13;17619;Coritiba;Grêmio;2;1
2012;28/07/2012;06:30;13;15462;Internacional;Vasco da Gama;0;0
2012;28/07/2012;09:00;13;5095;Botafogo;Figueirense;1;0
2012;29/07/2012;04:00;13;19761;Fluminense;Atlético-MG;0;0
2012;29/07/2012;04:00;13;12860;Sport;Atlético-GO;0;0
2012;29/07/2012;04:00;13;24648;Bahia;Corinthians;0;0
2012;29/07/2012;04:00;13;35049;São Paulo;Flamengo;4;1
2012;29/07/2012;06:30;13;4261;Santos;Ponte Preta;2;1
2012;29/07/2012;06:30;13;1910;Portuguesa;Náutico;3;1
2012;29/07/2012;06:30;13;11512;Cruzeiro;Palmeiras;2;1
2012;04/08/2012;06:30;14;8387;Palmeiras;Internacional;0;1
2012;04/08/2012;06:30;14;7309;Atlético-GO;Botafogo;1;2
2012;04/08/2012;09:00;14;1600;Portuguesa;Figueirense;2;0
2012;05/08/2012;04:00;14;23268;Grêmio;Bahia;3;1
2012;05/08/2012;04:00;14;16523;Coritiba;Fluminense;0;2
2012;05/08/2012;04:00;14;19418;Vasco da Gama;Corinthians;0;0
2012;05/08/2012;04:00;14;23492;São Paulo;Sport;1;0
2012;05/08/2012;06:30;14;15103;Cruzeiro;Ponte Preta;1;2
2012;05/08/2012;06:30;14;12266;Náutico;Santos;3;0
2012;26/09/2012;10:00;14;39060;Flamengo;Atlético-MG;2;1
2012;08/08/2012;07:30;15;9716;Internacional;Náutico;0;0
2012;08/08/2012;07:30;15;13786;Sport;Vasco da Gama;0;2
2012;08/08/2012;08:30;15;24372;Corinthians;Atlético-GO;1;1
2012;08/08/2012;08:30;15;8166;Bahia;Portuguesa;0;0
2012;08/08/2012;09:50;15;3215;Santos;Cruzeiro;4;2
2012;08/08/2012;09:50;15;5053;Botafogo;Palmeiras;1;2
2012;08/08/2012;09:50;15;11307;Figueirense;Flamengo;0;2
2012;09/08/2012;09:00;15;19288;Atlético-MG;Coritiba;1;0
2012;09/08/2012;09:00;15;5799;Fluminense;São Paulo;2;1
2012;09/08/2012;09:00;15;9010;Ponte Preta;Grêmio;0;0
2012;11/08/2012;06:30;16;11258;Sport;Figueirense;0;1
2012;11/08/2012;06:30;16;9432;Santos;Atlético-GO;2;2
2012;11/08/2012;06:30;16;8946;Bahia;Cruzeiro;0;1
2012;11/08/2012;09:00;16;9308;Flamengo;Náutico;2;0
2012;12/08/2012;04:00;16;16139;Coritiba;Corinthians;1;2
2012;12/08/2012;04:00;16;19650;Atlético-MG;Vasco da Gama;1;0
2012;12/08/2012;04:00;16;9274;Internacional;Ponte Preta;2;1
2012;12/08/2012;04:00;16;15386;São Paulo;Grêmio;1;2
2012;12/08/2012;06:30;16;3108;Portuguesa;Botafogo;1;1
2012;12/08/2012;06:30;16;8536;Fluminense;Palmeiras;1;0
2012;15/08/2012;07:30;17;13551;Cruzeiro;Fluminense;1;1
2012;15/08/2012;07:30;17;15798;Grêmio;Portuguesa;1;2
2012;15/08/2012;08:30;17;4259;Ponte Preta;Bahia;0;2
2012;15/08/2012;08:30;17;7729;Atlético-GO;Atlético-MG;1;1
2012;15/08/2012;09:50;17;7500;Palmeiras;Flamengo;1;0
2012;15/08/2012;09:50;17;4094;Botafogo;Sport;2;0
2012;15/08/2012;09:50;17;14022;Náutico;São Paulo;3;0
2012;16/08/2012;09:00;17;7432;Vasco da Gama;Coritiba;2;2
2012;16/08/2012;09:00;17;27282;Corinthians;Internacional;1;0
2012;16/08/2012;09:00;17;10993;Figueirense;Santos;1;3
2012;18/08/2012;06:30;18;14358;Náutico;Bahia;1;0
2012;18/08/2012;06:30;18;7096;Fluminense;Sport;1;0
2012;18/08/2012;09:00;18;9900;São Paulo;Ponte Preta;3;0
2012;19/08/2012;04:00;18;18205;Grêmio;Figueirense;4;0
2012;19/08/2012;04:00;18;11739;Coritiba;Cruzeiro;4;0
2012;19/08/2012;04:00;18;12413;Santos;Corinthians;3;2
2012;19/08/2012;04:00;18;19903;Atlético-MG;Botafogo;3;2
2012;19/08/2012;06:30;18;9955;Atlético-GO;Palmeiras;2;1
2012;19/08/2012;06:30;18;4365;Portuguesa;Internacional;1;1
2012;19/08/2012;06:30;18;19469;Flamengo;Vasco da Gama;1;0
2012;25/08/2012;06:30;19;21171;Palmeiras;Santos;1;2
2012;25/08/2012;06:30;19;13533;Vasco da Gama;Fluminense;1;2
2012;25/08/2012;09:00;19;3376;Ponte Preta;Portuguesa;2;1
2012;26/08/2012;04:00;19;34843;Corinthians;São Paulo;1;2
2012;26/08/2012;04:00;19;8844;Internacional;Grêmio;0;1
2012;26/08/2012;04:00;19;5145;Figueirense;Coritiba;3;1
2012;26/08/2012;04:00;19;19471;Botafogo;Flamengo;0;0
2012;26/08/2012;06:30;19;10901;Bahia;Atlético-GO;1;1
2012;26/08/2012;06:30;19;17901;Cruzeiro;Atlético-MG;2;2
2012;26/08/2012;06:30;19;17066;Sport;Náutico;0;0
2012;29/08/2012;07:30;20;12200;Coritiba;Internacional;1;0
2012;29/08/2012;07:30;20;8612;Santos;Bahia;1;3
2012;29/08/2012;08:30;20;12262;Náutico;Figueirense;3;2
2012;29/08/2012;08:30;20;7531;Portuguesa;Palmeiras;3;0
2012;29/08/2012;08:30;20;18644;Atlético-MG;Ponte Preta;2;2
2012;29/08/2012;10:00;20;2675;Atlético-GO;Cruzeiro;0;2
2012;29/08/2012;10:00;20;21758;Grêmio;Vasco da Gama;2;0
2012;29/08/2012;10:00;20;9062;Fluminense;Corinthians;1;1
2012;30/08/2012;09:00;20;15576;São Paulo;Botafogo;4;0
2012;30/08/2012;09:00;20;8142;Flamengo;Sport;1;1
2012;01/09/2012;06:30;21;8943;Figueirense;Fluminense;2;2
2012;01/09/2012;06:30;21;11586;Palmeiras;Grêmio;0;0
2012;01/09/2012;09:00;21;4636;Vasco da Gama;Portuguesa;2;0
2012;02/09/2012;04:00;21;25945;Bahia;São Paulo;1;0
2012;02/09/2012;04:00;21;20171;Sport;Santos;2;1
2012;02/09/2012;04:00;21;12015;Internacional;Flamengo;4;1
2012;02/09/2012;04:00;21;33375;Corinthians;Atlético-MG;1;0
2012;02/09/2012;06:30;21;4762;Ponte Preta;Atlético-GO;3;1
2012;02/09/2012;06:30;21;11673;Cruzeiro;Náutico;3;0
2012;02/09/2012;06:30;21;4241;Botafogo;Coritiba;2;0
2012;05/09/2012;07:30;22;19629;Bahia;Atlético-MG;0;0
2012;05/09/2012;07:30;22;13041;Náutico;Vasco da Gama;1;1
2012;05/09/2012;07:30;22;1600;Portuguesa;Coritiba;3;0
2012;05/09/2012;07:30;22;4087;Flamengo;Ponte Preta;0;1
2012;05/09/2012;08:30;22;21832;Grêmio;Atlético-GO;2;1
2012;05/09/2012;10:00;22;11142;Figueirense;Corinthians;1;0
2012;05/09/2012;10:00;22;13957;Cruzeiro;Botafogo;1;3
2012;05/09/2012;10:00;22;14171;São Paulo;Internacional;1;1
2012;06/09/2012;09:00;22;29409;Palmeiras;Sport;3;1
2012;06/09/2012;09:00;22;15874;Fluminense;Santos;3;1
2012;08/09/2012;06:30;23;12033;Coritiba;Flamengo;3;0
2012;08/09/2012;06:30;23;4541;Ponte Preta;Figueirense;2;2
2012;08/09/2012;09:00;23;24850;Corinthians;Grêmio;3;1
2012;09/09/2012;04:00;23;18348;Botafogo;Náutico;3;1
2012;09/09/2012;04:00;23;6060;Internacional;Fluminense;0;1
2012;09/09/2012;04:00;23;6379;Santos;São Paulo;0;0
2012;09/09/2012;06:30;23;891;Atlético-GO;Portuguesa;1;1
2012;09/09/2012;06:30;23;12165;Sport;Cruzeiro;2;1
2012;09/09/2012;06:30;23;7802;Vasco da Gama;Bahia;0;4
2012;09/09/2012;06:30;23;18033;Atlético-MG;Palmeiras;3;0
2012;12/09/2012;07:30;24;3613;Portuguesa;Fluminense;0;2
2012;12/09/2012;07:30;24;6917;Figueirense;Cruzeiro;2;0
2012;12/09/2012;07:30;24;19844;Corinthians;Ponte Preta;1;1
2012;12/09/2012;08:30;24;17107;Sport;Bahia;1;1
2012;12/09/2012;08:30;24;697;Atlético-GO;Coritiba;1;2
2012;12/09/2012;10:00;24;18025;Atlético-MG;São Paulo;1;0
2012;12/09/2012;10:00;24;3904;Vasco da Gama;Palmeiras;3;1
2012;12/09/2012;10:00;24;8015;Santos;Flamengo;2;0
2012;13/09/2012;09:00;24;17932;Grêmio;Náutico;2;0
